,crash_id,crash_frames_hash,sanitizer,fuzzer_combination,benchmark
1873,3200,fc53f23535a055df2118872da607402e,tsan,fcb,nm
1874,3056,fe21b10ebeff6795ea0d193c2c45e251,tsan,fcb,nm
1875,3334,ff68e48ee5e730923769111f47967fe2,tsan,fcb,nm
1876,3521,ff73dd5c5949b218fa818542835c8de2,tsan,fcb,nm
1877,3009,0086411001b77b518a52732cf5ebe88c,ubsan,fcb,nm
1878,4782,041f8597a231b2c090936d6b106c6cbf,ubsan,fcb,nm
1879,4302,07519e983f9c1f1f3243bd37defb96d8,ubsan,fcb,nm
1880,2614,0892c571768cea463ae1e0b4b4f12efa,ubsan,fcb,nm
1881,4644,133dfe6c85a6eec4873fda81709b7915,ubsan,fcb,nm
1882,3070,149ee5d6fc08ae47c956b18e1ebd9fd8,ubsan,fcb,nm
1883,4172,217e3f6c0ab4aacc1417e41707b79cd2,ubsan,fcb,nm
1884,4182,3a4b0e0e55f196cd9c9a63235bb444dd,ubsan,fcb,nm
1885,4654,3b34085a6c59f7df3b1f34b996a4eacc,ubsan,fcb,nm
1886,4206,531e440bdb1b74613216b63c7c834a10,ubsan,fcb,nm
1887,4499,68fd76a6b2da08e5dd8090d924d89977,ubsan,fcb,nm
1888,4141,6e0fa39f1d3feba6c840a1360aee200c,ubsan,fcb,nm
1889,3930,70f8eb28eb616a407728fcb6c56700d0,ubsan,fcb,nm
1890,3458,721fbe747e5195033fa86b7e3324a455,ubsan,fcb,nm
1891,4477,769e92b15f2022e4c13673ec48a8344b,ubsan,fcb,nm
1892,4790,7eb8a033fb93be1a166b929b057f47e8,ubsan,fcb,nm
1893,3467,7f9d1be728da4bab8350d5c0e99c9346,ubsan,fcb,nm
1894,4504,85d1d826f34b1d5fe7cb003081ce55ac,ubsan,fcb,nm
1895,3461,877b075db7ff9fe1d8584ef6445d3cf9,ubsan,fcb,nm
1896,4502,90e4e93374ee95f213213658c2bf72c3,ubsan,fcb,nm
1897,4479,985a68778992a3e4701a26d4e955c8e2,ubsan,fcb,nm
1898,4237,9a0207b23f78ce8728a8c1acf64416e6,ubsan,fcb,nm
1899,3906,9b954471f11c762f4fe8db0dec76148a,ubsan,fcb,nm
1900,3472,9e5ed4380ddcf322c8bc2dfd3b5ac0fb,ubsan,fcb,nm
1901,3916,a87c440488327c7ead62086fe5d8b882,ubsan,fcb,nm
1902,4197,b0df3415cd2f5d4bf0d78b9af6978ae9,ubsan,fcb,nm
1903,4163,b7299f5f2471de9556341cafdeabab52,ubsan,fcb,nm
1904,4154,b7cbc7c01387305c732b6767c988f3af,ubsan,fcb,nm
1905,3188,bc39725bdcd35705765b223fd995391a,ubsan,fcb,nm
1906,3928,c205287a2cb173b53ee17003a1d80abd,ubsan,fcb,nm
1907,4069,c23d49d464482eb996d08f509d802321,ubsan,fcb,nm
1908,4086,c66b2c326db349ab6561d6b782d2ab8f,ubsan,fcb,nm
1909,3858,d26c60eecdd28bfa81baf987534f78b4,ubsan,fcb,nm
1910,3192,dd70071a87b9baa3e3379a24fa2c9f62,ubsan,fcb,nm
1911,4151,e429251d8c6977b17c31451f1bc71e9d,ubsan,fcb,nm
1912,3459,f0f342bb14e9e6e68dd08d6238202490,ubsan,fcb,nm
1913,967,f40d101b1767692638ee4317dd2d8b83,ubsan,fcb,nm
1914,3938,f6332c53786081d09f0baeeb7245a5c9,ubsan,fcb,nm
1915,2613,f67ae7838a8a1ab050c5d7e726233ad6,ubsan,fcb,nm
1916,3849,fc53f23535a055df2118872da607402e,ubsan,fcb,nm
1917,3852,fe93470026141aff515b81c6bac0ff14,ubsan,fcb,nm
1918,9,162d4bf896e713e3ee8c4fca075c1dbf,asan,fca,objdump
1919,10,6dfecc019241e7ec348aebebfb30cde3,asan,fca,objdump
1920,12,7cfe26c4a00ed20d343253adc9ca5327,asan,fca,objdump
1921,13,88b3e326e558c761f470b4886a2ccdf8,asan,fca,objdump
1922,5,88f2f8b97e80133fc2766f9be1af42ea,asan,fca,objdump
1923,2,8bc4cb2c1925e638e963e3bcebe0b8bd,asan,fca,objdump
1924,3,8c74227eed4bf13418aa08e7cfce2860,asan,fca,objdump
1925,23,9b10153fa6aba9fd0610d154ebc4e3a8,asan,fca,objdump
1926,44,a624478673cfe92eee6663ce2269898f,asan,fca,objdump
1927,1,ee8067dcf7e8de116c61bb97d421f5d7,asan,fca,objdump
1928,19,ef787e2e8bafba066b528ecf2360d4ed,asan,fca,objdump
1929,27,2d8284bab5079eeb6463eeb681157292,msan,fca,objdump
1930,37,35c08ee29aae0fe5286f373333476a1d,msan,fca,objdump
1931,7,8bc4cb2c1925e638e963e3bcebe0b8bd,msan,fca,objdump
1932,30,9c0829efb9d72bda426f08748e69da5a,msan,fca,objdump
1933,25,b01a22729c2e0e02889ab33019016c5d,msan,fca,objdump
1934,54,6dfecc019241e7ec348aebebfb30cde3,tsan,fca,objdump
1935,47,c661072ad7b8cf53655e3586fc8159c0,tsan,fca,objdump
1936,9,cab3706d97066819dfba2890bbbb9f35,tsan,fca,objdump
1937,44,ef787e2e8bafba066b528ecf2360d4ed,tsan,fca,objdump
1938,45,ff3ce482cff012abf921703bde3e8777,tsan,fca,objdump
1939,61,1a64c7cd0916afa1880d62753a44a050,ubsan,fca,objdump
1940,11,8bc4cb2c1925e638e963e3bcebe0b8bd,ubsan,fca,objdump
1941,71,9c0829efb9d72bda426f08748e69da5a,ubsan,fca,objdump
1942,68,e77dcbb13a1a1c7b6e674b8647f8e3d9,ubsan,fca,objdump
1943,2,9f9bd9c143ac6d6990f2943468ea5d80,asan,fcb,objdump
1944,1,a624478673cfe92eee6663ce2269898f,asan,fcb,objdump
1945,4,9f9bd9c143ac6d6990f2943468ea5d80,msan,fcb,objdump
1946,6,da8aa8e5018c941dffcbb6ce3b5de7ae,tsan,fcb,objdump
1947,8,9f9bd9c143ac6d6990f2943468ea5d80,ubsan,fcb,objdump
1948,7,0bc550f4a382119e71fef3d6c6761e7c,asan,fca,readelf
1949,1,3b089a6c0718b7b308a3de6ab5e9a87f,asan,fca,readelf
1950,9,3c2c1a3f9d80cef08cad03b1eac7de30,asan,fca,readelf
1951,3,6260528cc16c1b8e69050fe4ce12e502,asan,fca,readelf
1952,4,a26b18e5d3f038233ed0c10a19f2c15a,asan,fca,readelf
1953,8,a58d150d68fd75cdc55677e9b47c7a94,asan,fca,readelf
1954,10,a73c019e2128b4d39d53ea1d548b9961,asan,fca,readelf
1955,1,b790c863136ba950389ba4f26b1155ff,asan,fca,readelf
